# symbol	chr	start	length	strand	hg38	19369
ANKRD42	chr11	83193711	55260	+
ANKRD44	chr2	196986661	324119	-
ANKRD45	chr1	173608335	61516	-
ANKRD46	chr8	100520771	38988	-
ANKRD49	chr11	94493983	5595	+
ANKRD50	chr4	124664047	48685	-
ANKRD52	chr12	56237806	20578	-
ANKRD53	chr2	70978629	6870	+
ANKRD54	chr22	37830854	13480	-
ANKRD55	chr5	56099679	133651	-
ANKRD6	chr6	89433151	200670	+
ANKRD60	chr20	58216125	12528	-
ANKRD61	chr7	6031375	5177	+
ANKRD62	chr18	12093842	35922	+
ANKRD63	chr15	40278371	4693	-
ANKRD65	chr1	1418419	2857	-
ANKRD66	chr6	46746932	12574	+
ANKRD7	chr7	118224703	18029	+
ANKRD9	chr14	102501766	8010	-
ANKS1A	chr6	34889254	202152	+
ANKS1B	chr12	98743973	1240963	-
ANKS3	chr16	4696510	37761	-
ANKS4B	chr16	21233698	20152	+
ANKS6	chr9	98732008	64547	-
ANKUB1	chr3	149761099	31455	-
ANKZF1	chr2	219229805	6874	+
ANLN	chr7	36389861	63930	+
ANO1	chr11	70078316	111214	+
ANO10	chr3	43365847	256164	-
ANO2	chr12	5562654	382605	-
ANO3	chr11	26332129	331160	+
ANO4	chr12	100794775	333854	+
ANO5	chr11	22193084	90273	+
ANO6	chr12	45216094	216255	+
ANO7	chr2	241188676	37300	+
ANO8	chr19	17323222	11633	-
ANO9	chr11	417937	24074	-
ANOS1	chrX	8528873	203264	-
ANP32A	chr15	68778534	42361	-
ANP32B	chr9	97983340	32603	+
ANP32D	chr12	48472558	1064	+
ANP32E	chr1	150218416	17696	-
ANPEP	chr15	89784894	29958	-
ANTKMT	chr16	721145	1445	+
ANTXR1	chr2	69013178	236149	+
ANTXR2	chr4	79901145	172084	-
ANTXRL	chr10	46286996	43133	+
ANXA1	chr9	73151864	18529	+
ANXA10	chr4	168092536	95200	+
ANXA11	chr10	80150888	54649	-
ANXA13	chr8	123680793	56600	-
ANXA2	chr15	60347150	50836	-
ANXA2R	chr5	43039370	949	-
ANXA3	chr4	78551769	58678	+
ANXA4	chr2	69742133	84979	+
ANXA5	chr4	121667945	29035	-
ANXA6	chr5	151100705	57074	-
ANXA7	chr10	73375100	38958	-
ANXA8	chr10	47467992	16123	-
ANXA8L1	chr10	46375775	16003	+
ANXA9	chr1	150982291	13343	+
AOAH	chr7	36512940	211554	-
AOC1	chr7	150852516	8988	+
AOC2	chr17	42844579	6128	+
AOC3	chr17	42851198	6926	+
AOPEP	chr9	94726698	360461	+
AOX1	chr2	200586013	85482	+
AP1AR	chr4	112231786	41324	+
AP1B1	chr22	29327679	60891	-
AP1G1	chr16	71728999	79835	-
AP1G2	chr14	23559566	8225	-
AP1M1	chr19	16197910	47996	+
AP1M2	chr19	10572670	14642	-
AP1S1	chr7	101154475	6801	+
AP1S2	chrX	15825805	29008	-
AP1S3	chr2	223755325	82257	-
AP2A1	chr19	49767000	40114	+
AP2A2	chr11	925869	86371	+
AP2B1	chr17	35587321	139092	+
AP2M1	chr3	184174854	9237	+
AP2S1	chr19	46838166	12680	-
AP3B1	chr5	78002325	292373	-
AP3B2	chr15	82659280	50595	-
AP3D1	chr19	2100987	50579	-
AP3M1	chr10	74120254	30574	-
AP3M2	chr8	42153062	18121	+
AP3S1	chr5	115841934	72147	+
AP3S2	chr15	89830598	63396	-
AP4B1	chr1	113894193	10606	-
AP4E1	chr15	50908682	97213	+
AP4M1	chr7	100101642	7397	+
AP4S1	chr14	31025648	70802	+
AP5B1	chr11	65773897	7079	-
AP5M1	chr14	57268970	29772	+
AP5S1	chr20	3820546	8292	+
AP5Z1	chr7	4775622	18775	+
APAF1	chr12	98645289	90144	+
APBA1	chr9	69427531	244840	-
APBA2	chr15	28885973	232342	+
APBA3	chr19	3750771	10921	-
APBB1	chr11	6395124	23970	-
APBB1IP	chr10	26438340	129463	+
APBB2	chr4	40810026	404516	-
APBB3	chr5	140558267	6331	-
APC	chr5	112737884	108355	+
APC2	chr19	1450120	23124	+
APCDD1	chr18	10454634	35315	+
APCDD1L	chr20	58459100	56299	-
APCS	chr1	159587825	1040	+
APEH	chr3	49674350	9621	+
APELA	chr4	164877177	20350	+
APEX1	chr14	20455225	2542	+
APEX2	chrX	55000362	8695	+
APH1A	chr1	150265403	3613	-
APH1B	chr15	63277604	31522	+
API5	chr11	43311995	32534	+
APIP	chr11	34882294	34085	-
APLF	chr2	68467584	112578	+
APLN	chrX	129645258	9698	-
APLNR	chr11	57233590	3660	-
APLP1	chr19	35868573	11219	+
APLP2	chr11	130069893	74912	+
APMAP	chr20	24962924	29827	-
APOA1	chr11	116835750	1872	-
APOA2	chr1	161222291	1337	-
APOA4	chr11	116820699	2605	-
APOA5	chr11	116789366	2513	-
APOB	chr2	21001428	42645	-
APOBEC1	chr12	7649399	16509	-
APOBEC2	chr6	41053201	11690	+
APOBEC3A	chr22	38957608	5576	+
APOBEC3B	chr22	38982346	10433	+
APOBEC3C	chr22	39014256	6096	+
APOBEC3D	chr22	39021126	12151	+
APOBEC3F	chr22	39040863	15109	+
APOBEC3G	chr22	39077274	10469	+
APOBEC3H	chr22	39097243	6824	+
APOBEC4	chr1	183646274	7042	-
APOBR	chr16	28494642	4322	+
APOC1	chr19	44914607	4739	+
APOC2	chr19	44946050	3515	+
APOC3	chr11	116829906	3166	+
APOC4	chr19	44942236	3260	+
APOD	chr3	195568704	15236	-
APOE	chr19	44905795	3598	+
APOF	chr12	56360567	2290	-
APOH	chr17	66212032	17383	-
APOL1	chr22	36253132	14393	+
APOL2	chr22	36226208	13319	-
APOL3	chr22	36140328	20427	-
APOL4	chr22	36189127	12682	-
APOL5	chr22	35717871	11612	+
APOL6	chr22	35648445	19959	+
APOLD1	chr12	12785658	5808	+
APOM	chr6	31655893	2317	+
APOO	chrX	23833352	74586	-
APOOL	chrX	85003876	89439	+
APP	chr21	25880549	290221	-
APPBP2	chr17	60443157	83085	-
APPL1	chr3	57227728	45743	+
APPL2	chr12	105173299	62875	-
APRT	chr16	88809338	2590	-
APTX	chr9	32972615	29013	-
AQP1	chr7	30911852	13664	+
AQP10	chr1	154321092	4233	+
AQP11	chr11	77589952	20404	+
AQP12A	chr2	240691865	6618	+
AQP12B	chr2	240676417	6468	-
AQP2	chr12	49950736	8142	+
AQP3	chr9	33441159	6434	-
AQP4	chr18	26852042	13665	-
AQP5	chr12	49961871	3811	+
AQP6	chr12	49972946	4193	+
AQP7	chr9	33383190	19378	-
AQP7B	chr2	94587310	17318	+
AQP8	chr16	25216946	11986	+
AQP9	chr15	58138380	47531	+
AQR	chr15	34851781	117961	-
AR	chrX	67544020	186599	+
ARAF	chrX	47561204	10704	+
ARAP1	chr11	72685068	67340	-
ARAP2	chr4	36066003	178511	-
ARAP3	chr5	141653401	28829	-
ARB2A	chr5	93617724	493939	-
ARC	chr8	142611048	3431	-
ARCN1	chr11	118572408	30625	+
AREG	chr4	74445135	9870	+
AREL1	chr14	74661255	51825	-
ARF1	chr1	228082707	16505	+
ARF3	chr12	48935722	21765	-
ARF4	chr3	57571362	25982	-
ARF5	chr7	127588410	3290	+
ARF6	chr14	49893081	3973	+
ARFGAP1	chr20	63272812	16978	+
ARFGAP2	chr11	47164300	12579	-
ARFGAP3	chr22	42796501	60772	-
ARFGEF1	chr8	67197657	146124	-
ARFGEF2	chr20	48921710	114983	+
ARFGEF3	chr6	138161938	182725	+
ARFIP1	chr4	152779953	132404	+
ARFIP2	chr11	6476518	4813	-
ARFRP1	chr20	63698646	9330	-
ARG1	chr6	131573225	11104	+
ARG2	chr14	67619919	31789	+
ARGFX	chr3	121567948	22674	+
ARGLU1	chr13	106541672	26465	-
ARHGAP1	chr11	46677079	23540	-
ARHGAP10	chr4	147732087	340689	+
ARHGAP11A	chr15	32615503	24438	+
ARHGAP11B	chr15	30626127	12683	+
ARHGAP12	chr10	31805397	123434	-
ARHGAP15	chr2	143129418	638934	+
ARHGAP17	chr16	24919388	95981	-
ARHGAP18	chr6	129576131	134046	-
ARHGAP19	chr10	97222178	70459	-
ARHGAP20	chr11	110577042	135395	-
ARHGAP21	chr10	24583613	140274	-
ARHGAP22	chr10	48446035	159038	-
ARHGAP23	chr17	38428463	83922	+
ARHGAP24	chr4	85475149	527517	+
ARHGAP25	chr2	68734810	92023	+
ARHGAP26	chr5	142770376	458631	+
ARHGAP27	chr17	45393907	38963	-
ARHGAP28	chr18	6729715	186001	+
ARHGAP29	chr1	94168904	68680	-
ARHGAP30	chr1	161046945	22946	-
ARHGAP31	chr3	119294382	126332	+
ARHGAP32	chr11	128965059	227266	-
ARHGAP33	chr19	35775563	13259	+
ARHGAP35	chr19	46860996	144081	+
ARHGAP36	chrX	131058345	31540	+
ARHGAP39	chr8	144529178	156668	-
ARHGAP4	chrX	153907377	18887	-
ARHGAP40	chr20	38601808	48845	+
ARHGAP42	chr11	100687287	306654	+
ARHGAP44	chr17	12789497	202146	+
ARHGAP45	chr19	1067166	19462	+
ARHGAP5	chr14	32077303	82425	+
ARHGAP6	chrX	11137543	528377	-
ARHGAP8	chr22	44752574	110210	+
ARHGAP9	chr12	57472268	7598	-
ARHGDIA	chr17	81867720	3617	-
ARHGDIB	chr12	14942030	19571	-
ARHGDIG	chr16	280590	2420	+
ARHGEF1	chr19	41883183	24269	+
ARHGEF10	chr8	1823925	134716	+
ARHGEF10L	chr1	17539697	158172	+
ARHGEF11	chr1	156934839	110903	-
ARHGEF12	chr11	120336412	153525	+
ARHGEF15	chr17	8310240	12271	+
ARHGEF16	chr1	3454664	26449	+
ARHGEF17	chr11	73308275	61113	+
ARHGEF18	chr19	7348936	123542	+
ARHGEF19	chr1	16197853	14799	-
ARHGEF2	chr1	155946853	31694	-
ARHGEF25	chr12	57611434	5811	+
ARHGEF26	chr3	154121389	136436	+
ARHGEF28	chr5	73626195	315795	+
ARHGEF3	chr3	56727419	74530	-
ARHGEF33	chr2	38889874	85580	+
ARHGEF35	chr7	144186082	9751	-
ARHGEF37	chr5	149581497	53471	+
ARHGEF38	chr4	105552619	128295	+
ARHGEF39	chr9	35659342	5853	-
ARHGEF4	chr2	130836913	210340	+
ARHGEF40	chr14	21070303	19945	+
ARHGEF5	chr7	144355401	25231	+
ARHGEF6	chrX	136665549	115383	-
ARHGEF7	chr13	111115309	190423	+
ARHGEF9	chrX	63634966	150248	-
ARID1A	chr1	26696014	86090	+
ARID1B	chr6	156777377	433402	+
ARID2	chr12	45729705	178332	+
ARID3A	chr19	926034	49905	+
ARID3B	chr15	74541219	56912	+
ARID3C	chr9	34621048	8018	-
ARID4A	chr14	58298554	75322	+
ARID4B	chr1	235166901	161278	-
ARID5A	chr2	96536751	15883	+
ARID5B	chr10	61901698	195246	+
ARIH1	chr15	72474329	128658	+
ARIH2	chr3	48918841	67541	+
ARK2C	chr18	46334017	129123	+
ARK2N	chr18	46174033	92959	+
ARL1	chr12	101393115	14657	-
ARL10	chr5	176365486	16423	+
ARL11	chr13	49628506	5366	+
ARL13A	chrX	100969707	21124	+
ARL13B	chr3	93980154	75524	+
ARL14	chr3	160677159	1289	+
ARL14EP	chr11	30323103	15120	+
ARL14EPL	chr5	116032471	27018	+
ARL15	chr5	53883941	426632	-
ARL16	chr17	81681186	2611	-
ARL17A	chr17	46552755	26936	-
ARL17B	chr17	46334901	26865	-
ARL2	chr11	65014159	8025	+
ARL2BP	chr16	57245258	8377	+
ARL3	chr10	102673730	40667	-
ARL4A	chr7	12687632	3326	+
ARL4C	chr2	234493040	4041	-
ARL4D	chr17	43398992	2145	+
ARL5A	chr2	151798796	29625	-
ARL5B	chr10	18659430	22209	+
ARL5C	chr17	39156893	9268	-
ARL6	chr3	97764757	36472	+
ARL6IP1	chr16	18791668	9881	-
ARL6IP4	chr12	122980680	2229	+
ARL6IP5	chr3	69084936	21156	+
ARL6IP6	chr2	152718619	43777	+
ARL8A	chr1	202133403	11334	-
ARL8B	chr3	5122291	58620	+
ARL9	chr4	56505790	18663	+
ARLN	chr4	119296418	4227	-
ARMC1	chr8	65602457	31720	-
ARMC10	chr7	103075139	24620	+
ARMC12	chr6	35737031	12048	+
ARMC2	chr6	108848421	126055	+
ARMC3	chr10	22928052	110471	+
ARMC5	chr16	31459500	7665	+
ARMC6	chr19	19033602	24574	+
ARMC7	chr17	75109968	20304	+
ARMC8	chr3	138187300	111073	+
ARMC9	chr2	231198630	178218	+
ARMCX1	chrX	101550546	4154	+
ARMCX2	chrX	101655280	4570	-
ARMCX3	chrX	101623150	4693	+
ARMCX4	chrX	101485455	10352	+
ARMCX5	chrX	102599514	4645	+
ARMCX6	chrX	101615124	2876	-
ARMH1	chr1	44674713	50878	+
ARMH2	chr6	24797334	1583	-
ARMH3	chr10	101845598	210575	-
ARMH4	chr14	58000760	151453	-
ARMS2	chr10	122454652	2700	+
ARNT	chr1	150809712	66887	-
ARNT2	chr15	80404381	193552	+
ARPC1A	chr7	99325897	40365	+
ARPC1B	chr7	99374729	20087	+
ARPC2	chr2	218217188	37160	+
ARPC3	chr12	110434822	15515	-
ARPC4	chr3	9793081	14020	+
ARPC5	chr1	183620845	14938	-
ARPC5L	chr9	124862129	15604	+
ARPIN	chr15	89895005	17947	-
ARPP19	chr15	52547044	21986	-
ARPP21	chr3	35639524	154962	+
ARR3	chrX	70268333	13507	+
ARRB1	chr11	75260121	91540	-
ARRB2	chr17	4710631	10866	+
ARRDC1	chr9	137605685	9675	+
ARRDC2	chr19	18008169	5933	+
ARRDC3	chr5	91368630	14687	-
ARRDC4	chr15	97960702	13131	+
ARRDC5	chr19	4890436	12460	-
ARSA	chr22	50622753	5399	-
ARSB	chr5	78777208	208102	-
ARSD	chrX	2903971	25368	-
ARSF	chrX	3041470	71257	+
ARSG	chr17	68291494	129320	+
ARSH	chrX	3006545	27566	+
ARSI	chr5	150296342	6563	-
ARSJ	chr4	113900283	79364	-
ARSK	chr5	95555100	50002	+
ARSL	chrX	2934520	29821	-
ART1	chr11	3645127	19289	+
ART3	chr4	76074708	38078	+
ART4	chr12	14825568	17958	-
ART5	chr11	3638511	3481	-
ARTN	chr1	43933800	3440	+
ARV1	chr1	230979093	21640	+
ARVCF	chr22	19969895	46928	-
ARX	chrX	25003693	12272	-
AS3MT	chr10	102869469	32430	+
ASAH1	chr8	18055991	28116	-
ASAH2	chr10	50184860	66656	-
ASAH2B	chr10	50739935	19320	+
ASAP1	chr8	130052103	391571	-
ASAP2	chr2	9206811	198867	+
ASAP3	chr1	23428562	55617	-
ASB1	chr2	238426926	25324	+
ASB10	chr7	151175697	11553	-
ASB11	chrX	15281696	33944	-
ASB12	chrX	64224193	6414	-
ASB13	chr10	5638866	27729	-
ASB14	chr3	57268341	24344	-
ASB15	chr7	123601820	37661	+
ASB16	chr17	44170703	8381	+
ASB17	chr1	75918872	13532	-
ASB18	chr2	236193458	70948	-
ASB2	chr14	93934165	42405	-
ASB3	chr2	53669979	116974	-
ASB4	chr7	95485942	54291	+
ASB5	chr4	176213672	55550	-
ASB6	chr9	129634604	7547	-
ASB7	chr15	100602588	49113	+
ASB8	chr12	48147788	9727	-
ASB9	chrX	15243986	26097	-
ASCC1	chr10	72096031	120245	-
ASCC2	chr22	29788610	49664	-
ASCC3	chr6	100508193	373136	-
ASCL1	chr12	102957673	2840	+
ASCL2	chr11	2268497	2091	-
ASCL3	chr11	8937577	5439	-
ASCL4	chr12	107774703	1941	+
ASCL5	chr1	201113942	13242	-
ASDURF	chr2	189661458	4943	+
ASF1A	chr6	118894151	15020	+
ASF1B	chr19	14119511	17078	-
ASGR1	chr17	7173430	5940	-
ASGR2	chr17	7101325	13497	-
ASH1L	chr1	155335267	227536	-
ASH2L	chr8	38105528	34552	+
ASIC1	chr12	50057595	26016	+
ASIC2	chr17	33013086	280209	-
ASIC3	chr7	151048530	4224	+
ASIC4	chr2	219514481	24291	+
ASIC5	chr4	155829728	36549	-
ASIP	chr20	34241422	27922	+
ASL	chr7	66075818	17758	+
ASMT	chrX	1615058	28023	+
ASMTL	chrX	1403138	49771	-
ASNS	chr7	97851676	20732	-
ASNSD1	chr2	189661458	9373	+
ASPA	chr17	3475996	27409	+
ASPDH	chr19	50511602	2311	-
ASPG	chr14	104085699	29883	+
ASPH	chr8	61500555	214037	-
ASPHD1	chr16	29900487	5569	+
ASPHD2	chr22	26429259	15756	+
ASPM	chr1	197084126	62543	-
ASPN	chr9	92456204	26302	-
ASPRV1	chr2	69960088	1543	-
ASPSCR1	chr17	81977628	39778	+
ASRGL1	chr11	62337447	55965	+
ASS1	chr9	130444960	56314	+
ASTE1	chr3	131013874	12951	-
ASTL	chr2	96122817	15685	-
ASTN1	chr1	176861066	303646	-
ASTN2	chr9	116423111	991946	-
ASXL1	chr20	32358330	80989	+
ASXL2	chr2	25733752	144735	-
ASXL3	chr18	33578218	172977	+
ASZ1	chr7	117363221	64272	-
ATAD1	chr10	87751511	66715	-
ATAD2	chr8	123319849	76598	-
ATAD2B	chr2	23748663	178460	-
ATAD3A	chr1	1512161	22524	+
ATAD3B	chr1	1471764	26084	+
ATAD3C	chr1	1449688	20475	+
ATAD5	chr17	30831965	63904	+
ATAT1	chr6	30626873	19948	+
ATCAY	chr19	3880684	47398	+
ATE1	chr10	121740423	187608	-
ATF1	chr12	50764100	57062	+
ATF2	chr2	175072258	95945	-
ATF3	chr1	212608760	12015	+
ATF4	chr22	39520561	2122	+
ATF5	chr19	49929204	4731	+
ATF6	chr1	161766319	197751	+
ATF6B	chr6	32115263	12983	-
ATF7	chr12	53512053	114329	-
ATF7IP	chr12	14365681	137249	+
ATF7IP2	chr16	10386060	97578	+
ATG10	chr5	81972022	284111	+
ATG101	chr12	52069977	7518	+
ATG12	chr5	115828199	13366	-
ATG13	chr11	46617552	56966	+
ATG14	chr14	55366390	45440	-
ATG16L1	chr2	233251672	43997	+
ATG16L2	chr11	72814410	15225	+
ATG2A	chr11	64894545	22664	-
ATG2B	chr14	96279194	84147	-
ATG3	chr3	112532509	29453	-
ATG4A	chrX	108091777	62894	+
ATG4B	chr2	241637692	36165	+
ATG4C	chr1	62784131	81385	+
ATG4D	chr19	10543903	9515	+
ATG5	chr6	106184475	141285	-
ATG7	chr3	11272396	285269	+
ATG9A	chr2	219219379	10257	-
ATG9B	chr7	151015150	9344	-
ATIC	chr2	215312058	37706	+
ATL1	chr14	50560144	72901	+
ATL2	chr2	38293953	83320	-
ATL3	chr11	63624086	47290	-
ATM	chr11	108223066	146036	+
ATMIN	chr16	81035841	11509	+
ATN1	chr12	6927958	14363	+
ATOH1	chr4	93828752	2212	+
ATOH7	chr10	68230594	1519	-
ATOH8	chr2	85753990	37393	+
ATOSA	chr15	52581320	98068	-
ATOSB	chr9	35104116	11746	-
ATOX1	chr5	151742821	15810	-
ATP10A	chr15	25678711	184616	-
ATP10B	chr5	160563119	289092	-
ATP10D	chr4	47485274	108212	+
ATP11A	chr13	112690037	197131	+
ATP11B	chr3	182793503	128126	+
ATP11C	chrX	139726347	206706	-
ATP12A	chr13	24680407	32065	+
ATP13A1	chr19	19645197	18479	-
ATP13A2	chr1	16985957	25971	-
ATP13A3	chr3	194402676	84326	-
ATP13A4	chr3	193398966	155929	-
ATP13A5	chr3	193274788	103965	-
ATP1A1	chr1	116373243	31531	+
ATP1A2	chr1	160115758	27833	+
ATP1A3	chr19	41966581	27649	-
ATP1A4	chr1	160151602	35378	+
ATP1B1	chr1	169106689	26030	+
ATP1B2	chr17	7650925	6845	+
ATP1B3	chr3	141876642	49907	+
ATP1B4	chrX	120362088	21149	+
ATP23	chr12	57941566	17582	+
ATP2A1	chr16	28878487	25979	+
ATP2A2	chr12	110281246	69847	+
ATP2A3	chr17	3923872	40565	-
ATP2B1	chr12	89588048	120790	-
ATP2B2	chr3	10324022	181564	-
ATP2B3	chrX	153517641	65288	+
ATP2B4	chr1	203626831	117250	+
ATP2C1	chr3	130894083	109067	+
ATP2C2	chr16	84368537	95650	+
ATP4A	chr19	35550030	13628	-
ATP4B	chr13	113648803	9395	-
ATP5F1A	chr18	46080247	18049	-
ATP5F1B	chr12	56638174	7810	-
ATP5F1C	chr10	7788176	19625	+
ATP5F1D	chr19	1241750	3075	+
ATP5F1E	chr20	59025474	6861	-
ATP5IF1	chr1	28236123	1977	+
ATP5MC1	chr17	48892786	3085	+
ATP5MC2	chr12	53665169	10914	-
ATP5MC3	chr2	175176257	5453	-
ATP5ME	chr4	672435	1841	-
ATP5MF	chr7	99458194	7973	-
ATP5MG	chr11	118401605	8242	+
ATP5MGL	chr22	42639802	799	-
ATP5MJ	chr14	103912287	9242	-
ATP5MK	chr10	103389049	7426	-
ATP5PB	chr1	111449463	13310	+
ATP5PD	chr17	75038862	8107	-
ATP5PF	chr21	25724499	10405	-
ATP5PO	chr21	33903452	12352	-
ATP6AP1	chrX	154428676	7840	+
ATP6AP2	chrX	40580969	25879	+
ATP6V0A1	chr17	42458877	63702	+
ATP6V0A2	chr12	123712352	49403	+
ATP6V0A4	chr7	138706293	91903	-
ATP6V0B	chr1	43974959	3336	+
ATP6V0C	chr16	2513951	6267	+
ATP6V0D1	chr16	67438018	43139	-
ATP6V0D2	chr8	86098909	55316	+
ATP6V0E1	chr5	172983770	51675	+
ATP6V0E2	chr7	149873968	6727	+
ATP6V1A	chr3	113747034	65022	+
ATP6V1B1	chr2	70935899	29532	+
ATP6V1B2	chr8	20197380	24316	+
ATP6V1C1	chr8	103021082	51969	+
ATP6V1C2	chr2	10721629	63481	+
ATP6V1D	chr14	67337871	21933	-
ATP6V1E1	chr22	17592135	36614	-
ATP6V1E2	chr2	46511846	30731	-
ATP6V1F	chr7	128862855	2992	+
ATP6V1G1	chr9	114587768	11111	+
ATP6V1G2	chr6	31544443	2165	-
ATP6V1G3	chr1	198523221	17459	-
ATP6V1H	chr8	53715542	127703	-
ATP7A	chrX	77910692	139703	+
ATP7B	chr13	51932668	78782	-
ATP8A1	chr4	42408372	248733	-
ATP8A2	chr13	25371973	653878	+
ATP8B1	chr18	57646425	156890	-
ATP8B2	chr1	154325524	25780	+
ATP8B3	chr19	1782074	30202	-
ATP8B4	chr15	49858237	260996	-
ATP9A	chr20	51596513	171877	-
ATP9B	chr18	79069393	308890	+
ATPAF1	chr1	46632736	35628	-
ATPAF2	chr17	18018020	21148	-
ATPSCKMT	chr5	10225506	24382	-
ATR	chr3	142449234	129499	-
ATRAID	chr2	27212040	5117	+
ATRIP	chr3	48446736	20909	+
ATRN	chr20	3471017	180101	+
ATRNL1	chr10	115093364	855635	+
ATRX	chrX	77504879	281337	-
ATXN1	chr6	16299111	462349	-
ATXN10	chr22	45671833	173474	+
ATXN1L	chr16	71845975	11353	+
ATXN2	chr12	111452213	147102	-
ATXN2L	chr16	28822998	14234	+
ATXN3	chr14	92058551	48031	-
ATXN3L	chrX	13318646	1407	-
ATXN7	chr3	63863866	139596	+
ATXN7L1	chr7	105604771	271828	-
ATXN7L2	chr1	109483904	8830	+
ATXN7L3	chr17	44191804	8080	-
ATXN7L3B	chr12	74537834	7596	+
ATXN8OS	chr13	70107825	24125	+
AUH	chr9	91213822	148096	-
AUNIP	chr1	25834005	25452	-
AUP1	chr2	74526651	3055	-
AURKA	chr20	56369389	22826	-
AURKAIP1	chr1	1373735	1472	-
AURKB	chr17	8204733	5842	-
AURKC	chr19	57231022	4526	+
AUTS2	chr7	69598474	1195032	+
AVEN	chr15	33866226	172978	-
AVIL	chr12	57797379	21355	-
AVL9	chr7	32495488	93238	+
AVP	chr20	3082555	2169	-
AVPI1	chr10	97677423	9818	-
AVPR1A	chr12	63142758	8443	-
AVPR1B	chr1	206106935	10453	-
AVPR2	chrX	153904672	2494	+
AWAT1	chrX	70234654	6005	+
AWAT2	chrX	70040541	9397	-
AXDND1	chr1	179365970	188765	+
AXIN1	chr16	287439	65284	-
AXIN2	chr17	65528562	33086	-
AXL	chr19	41219222	42544	+
AZGP1	chr7	99966729	9302	-
AZI2	chr3	28321046	27778	-
AZIN1	chr8	102826307	37856	-
AZIN2	chr1	33081152	42340	+
AZU1	chr19	827836	4182	+
B2M	chr15	44711516	6629	+
B3GALNT1	chr3	161083882	21467	-
B3GALNT2	chr1	235447189	57263	-
B3GALT1	chr2	167293000	581045	+
B3GALT2	chr1	193178729	7884	-
B3GALT4	chr6	33277122	1703	+
B3GALT5	chr21	39612939	60198	+
B3GALT6	chr1	1232236	2805	+
B3GALT9	chr9	120793466	8321	+
B3GAT1	chr11	134378507	33735	-
B3GAT2	chr6	70856678	100382	-
B3GAT3	chr11	62615295	6691	-
B3GLCT	chr13	31199974	132302	+
B3GNT2	chr2	62196114	28617	+
B3GNT3	chr19	17795137	18439	+
B3GNT4	chr12	122203708	5244	+
B3GNT5	chr3	183253252	20133	+
B3GNT6	chr11	77034397	7576	+
B3GNT7	chr2	231395709	5455	+
B3GNT8	chr19	41425358	2016	-
B3GNT9	chr16	67148103	2895	-
B4GALNT1	chr12	57623408	9793	-
B4GALNT2	chr17	49132768	44072	+
B4GALNT3	chr12	459938	103571	+
B4GALNT4	chr11	369498	12619	+
B4GALT1	chr9	33110641	56695	-
B4GALT2	chr1	43979209	11959	+
B4GALT3	chr1	161171309	6198	-
B4GALT4	chr3	119211741	29137	-
B4GALT5	chr20	49632944	80934	-
B4GALT6	chr18	31622245	62336	-
B4GALT7	chr5	177600131	10199	+
B4GAT1	chr11	66345373	2256	-
B9D1	chr17	19343174	19549	-
B9D2	chr19	41354416	9733	-
BAALC	chr8	103140724	89581	+
BAAT	chr9	101360416	24590	-
BABAM1	chr19	17267442	11895	+
BABAM2	chr2	27890728	448173	+
BACC1	chr17	7014781	2739	+
BACE1	chr11	117285697	30559	-
BACE1-AS	chr11	117291345	825	+
BACE2	chr21	41168159	114371	+
BACH1	chr21	29298921	47227	+
BACH2	chr6	89926527	370316	-
BAD	chr11	64269829	14836	-
BAG1	chr9	33252470	12238	-
BAG2	chr6	57172325	17508	+
BAG3	chr10	119651379	26440	+
BAG4	chr8	38176854	36447	+
BAG5	chr14	103556550	6107	-
BAG6	chr6	31639027	13634	-
BAHCC1	chr17	81395456	70875	+
BAHD1	chr15	40440952	27284	+
BAIAP2	chr17	81035150	82284	+
BAIAP2L1	chr7	98291649	109441	-
BAIAP2L2	chr22	38084899	25785	-
BAIAP3	chr16	1333644	15795	+
BAK1	chr6	33572551	7725	-
BAMBI	chr10	28677520	5412	+
BANF1	chr11	66002502	1647	+
BANF2	chr20	17699965	35906	+
BANK1	chr4	101790729	284083	+
BANP	chr16	87951433	125883	+
BAP1	chr3	52401007	9001	-
BARD1	chr2	214725645	84038	-
BARHL1	chr9	132582605	7647	+
BARHL2	chr1	90711538	5764	-
BARX1	chr9	93951626	3729	-
BARX2	chr11	129375847	76432	+
BASP1	chr5	17217630	59204	+
BATF	chr14	75522468	24524	+
BATF2	chr11	64987944	9027	-
BATF3	chr1	212686416	13424	-
BAX	chr19	48954874	6924	+
BAZ1A	chr14	34752730	122630	-
BAZ1B	chr7	73440405	81888	-
BAZ2A	chr12	56595595	34731	-
BAZ2B	chr2	159318978	297570	-
BBC3	chr19	47220823	10376	-
BBIP1	chr10	110898729	20451	-
BBLN	chr9	128160264	3660	+
BBOF1	chr14	74019348	46744	+
BBOX1	chr11	27040814	86995	+
BBS1	chr11	66510634	22964	+
BBS10	chr12	76344473	3942	-
BBS12	chr4	122732703	12236	+
BBS2	chr16	56484384	35640	-
BBS4	chr15	72686206	52267	+
BBS5	chr2	169479493	27162	+
BBS7	chr4	121824328	46146	-
BBS9	chr7	33129563	476506	+
BBX	chr3	107522961	288378	+
BCAM	chr19	44809102	12319	+
BCAN	chr1	156642116	17412	+
BCAP29	chr7	107580245	40233	+
BCAP31	chrX	153700491	23896	-
BCAR1	chr16	75228180	23444	-
